Team Name,roster_person_fullName,roster_person_id,_Null_,active,alternateCaptain,birthCity,birthCountry,birthDate,birthStateProvince,captain,currentAge,currentTeam_id,currentTeam_link,currentTeam_name,firstName,fullName,height,id,lastName,link,nationality,primaryNumber,primaryPosition_abbreviation,primaryPosition_code,primaryPosition_name,primaryPosition_type,rookie,rosterStatus,shootsCatches,weight
Detroit Red Wings,Frans Nielsen,8470144,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Herning,DNK,1984-04-24,"",0,35,17,/api/v1/teams/17,Detroit Red Wings,Frans,Frans Nielsen,"6' 1""",8470144,Nielsen,/api/v1/people/8470144,DNK,81,C,C,Center,Forward,0,Y,L,186
Detroit Red Wings,Givani Smith,8479379,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1998-02-27,ON,0,21,17,/api/v1/teams/17,Detroit Red Wings,Givani,Givani Smith,"6' 2""",8479379,Smith,/api/v1/people/8479379,CAN,48,RW,R,Right Wing,Forward,1,Y,L,210
Detroit Red Wings,Gustav Lindstrom,8480184,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Ostervala,SWE,1998-10-20,"",0,21,17,/api/v1/teams/17,Detroit Red Wings,Gustav,Gustav Lindstrom,"6' 2""",8480184,Lindstrom,/api/v1/people/8480184,SWE,28,D,D,Defenseman,Defenseman,1,Y,R,190
Detroit Red Wings,Jimmy Howard,8470657,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Syracuse,USA,1984-03-26,NY,0,35,17,/api/v1/teams/17,Detroit Red Wings,Jimmy,Jimmy Howard,"6' 1""",8470657,Howard,/api/v1/people/8470657,USA,35,G,G,Goalie,Goalie,0,Y,L,218
Detroit Red Wings,Jonathan Bernier,8473541,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Laval,CAN,1988-08-07,QC,0,31,17,/api/v1/teams/17,Detroit Red Wings,Jonathan,Jonathan Bernier,"6' 0""",8473541,Bernier,/api/v1/people/8473541,CAN,45,G,G,Goalie,Goalie,0,Y,L,185
Detroit Red Wings,Jonathan Ericsson,8470318,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Karlskrona,SWE,1984-03-02,"",0,35,17,/api/v1/teams/17,Detroit Red Wings,Jonathan,Jonathan Ericsson,"6' 4""",8470318,Ericsson,/api/v1/people/8470318,SWE,52,D,D,Defenseman,Defenseman,0,Y,L,218
Detroit Red Wings,Justin Abdelkader,8471716,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Muskegon,USA,1987-02-25,MI,0,32,17,/api/v1/teams/17,Detroit Red Wings,Justin,Justin Abdelkader,"6' 2""",8471716,Abdelkader,/api/v1/people/8471716,USA,8,LW,L,Left Wing,Forward,0,Y,L,213
Detroit Red Wings,Luke Glendening,8476822,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Grand Rapids,USA,1989-04-28,MI,0,30,17,/api/v1/teams/17,Detroit Red Wings,Luke,Luke Glendening,"5' 11""",8476822,Glendening,/api/v1/people/8476822,USA,41,C,C,Center,Forward,0,Y,R,191
Detroit Red Wings,Madison Bowey,8477474,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winnipeg,CAN,1995-04-22,MB,0,24,17,/api/v1/teams/17,Detroit Red Wings,Madison,Madison Bowey,"6' 2""",8477474,Bowey,/api/v1/people/8477474,CAN,74,D,D,Defenseman,Defenseman,0,Y,R,202
Detroit Red Wings,Mike Green,8471242,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1985-10-12,AB,0,34,17,/api/v1/teams/17,Detroit Red Wings,Mike,Mike Green,"6' 1""",8471242,Green,/api/v1/people/8471242,CAN,25,D,D,Defenseman,Defenseman,0,Y,R,210
Detroit Red Wings,Patrik Nemeth,8475747,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stockholm,SWE,1992-02-08,"",0,28,17,/api/v1/teams/17,Detroit Red Wings,Patrik,Patrik Nemeth,"6' 3""",8475747,Nemeth,/api/v1/people/8475747,SWE,22,D,D,Defenseman,Defenseman,0,Y,L,228
Detroit Red Wings,Robby Fabbri,8477952,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Mississauga,CAN,1996-01-22,ON,0,24,17,/api/v1/teams/17,Detroit Red Wings,Robby,Robby Fabbri,"5' 10""",8477952,Fabbri,/api/v1/people/8477952,CAN,14,C,C,Center,Forward,0,Y,L,190
Detroit Red Wings,Taro Hirose,8481433,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Calgary,CAN,1996-06-30,AB,0,23,17,/api/v1/teams/17,Detroit Red Wings,Taro,Taro Hirose,"5' 10""",8481433,Hirose,/api/v1/people/8481433,CAN,67,LW,L,Left Wing,Forward,1,Y,L,162
Detroit Red Wings,Trevor Daley,8470110,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Toronto,CAN,1983-10-09,ON,0,36,17,/api/v1/teams/17,Detroit Red Wings,Trevor,Trevor Daley,"5' 11""",8470110,Daley,/api/v1/people/8470110,CAN,83,D,D,Defenseman,Defenseman,0,Y,L,199
Detroit Red Wings,Tyler Bertuzzi,8477479,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Sudbury,CAN,1995-02-24,ON,0,24,17,/api/v1/teams/17,Detroit Red Wings,Tyler,Tyler Bertuzzi,"6' 1""",8477479,Bertuzzi,/api/v1/people/8477479,CAN,59,LW,L,Left Wing,Forward,0,Y,L,199
Detroit Red Wings,Valtteri Filppula,8470047,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vantaa,FIN,1984-03-20,"",0,35,17,/api/v1/teams/17,Detroit Red Wings,Valtteri,Valtteri Filppula,"6' 0""",8470047,Filppula,/api/v1/people/8470047,FIN,51,C,C,Center,Forward,0,Y,L,189
Edmonton Oilers,Adam Larsson,8476457,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Skellefteå,SWE,1992-11-12,"",0,27,22,/api/v1/teams/22,Edmonton Oilers,Adam,Adam Larsson,"6' 3""",8476457,Larsson,/api/v1/people/8476457,SWE,6,D,D,Defenseman,Defenseman,0,Y,R,208
Edmonton Oilers,Alex Chiasson,8475163,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Montreal,CAN,1990-10-01,QC,0,29,22,/api/v1/teams/22,Edmonton Oilers,Alex,Alex Chiasson,"6' 4""",8475163,Chiasson,/api/v1/people/8475163,CAN,39,RW,R,Right Wing,Forward,0,Y,R,208
Edmonton Oilers,Caleb Jones,8478452,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Arlington,USA,1997-06-06,TX,0,22,22,/api/v1/teams/22,Edmonton Oilers,Caleb,Caleb Jones,"6' 1""",8478452,Jones,/api/v1/people/8478452,USA,82,D,D,Defenseman,Defenseman,1,Y,L,194
Edmonton Oilers,Colby Cave,8477529,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Battleford,CAN,1994-12-26,SK,0,25,22,/api/v1/teams/22,Edmonton Oilers,Colby,Colby Cave,"6' 1""",8477529,Cave,/api/v1/people/8477529,CAN,12,C,C,Center,Forward,0,Y,L,200
Edmonton Oilers,Connor McDavid,8478402,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Richmond Hill,CAN,1997-01-13,ON,1,23,22,/api/v1/teams/22,Edmonton Oilers,Connor,Connor McDavid,"6' 1""",8478402,McDavid,/api/v1/people/8478402,CAN,97,C,C,Center,Forward,0,I,L,193
Edmonton Oilers,Darnell Nurse,8477498,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Hamilton,CAN,1995-02-04,ON,0,25,22,/api/v1/teams/22,Edmonton Oilers,Darnell,Darnell Nurse,"6' 4""",8477498,Nurse,/api/v1/people/8477498,CAN,25,D,D,Defenseman,Defenseman,0,Y,L,221
Edmonton Oilers,Ethan Bear,8478451,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1997-06-26,SK,0,22,22,/api/v1/teams/22,Edmonton Oilers,Ethan,Ethan Bear,"5' 11""",8478451,Bear,/api/v1/people/8478451,CAN,74,D,D,Defenseman,Defenseman,1,Y,R,197
Edmonton Oilers,Gaetan Haas,8481813,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Bonfol,CHE,1992-01-31,"",0,28,22,/api/v1/teams/22,Edmonton Oilers,Gaetan,Gaetan Haas,"6' 0""",8481813,Haas,/api/v1/people/8481813,CHE,91,C,C,Center,Forward,0,Y,R,181
Edmonton Oilers,James Neal,8471707,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Whitby,CAN,1987-09-03,ON,0,32,22,/api/v1/teams/22,Edmonton Oilers,James,James Neal,"6' 3""",8471707,Neal,/api/v1/people/8471707,CAN,18,LW,L,Left Wing,Forward,0,I,L,212
Edmonton Oilers,Joakim Nygard,8481638,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Stockholm,SWE,1993-01-08,"",0,27,22,/api/v1/teams/22,Edmonton Oilers,Joakim,Joakim Nygard,"6' 0""",8481638,Nygard,/api/v1/people/8481638,SWE,10,LW,L,Left Wing,Forward,0,Y,L,179
Edmonton Oilers,Josh Archibald,8476326,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Regina,CAN,1992-10-06,SK,0,27,22,/api/v1/teams/22,Edmonton Oilers,Josh,Josh Archibald,"5' 10""",8476326,Archibald,/api/v1/people/8476326,CAN,15,RW,R,Right Wing,Forward,0,Y,R,176
Edmonton Oilers,Jujhar Khaira,8476915,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Surrey,CAN,1994-08-13,BC,0,25,22,/api/v1/teams/22,Edmonton Oilers,Jujhar,Jujhar Khaira,"6' 4""",8476915,Khaira,/api/v1/people/8476915,CAN,16,LW,L,Left Wing,Forward,0,Y,L,212
Edmonton Oilers,Kailer Yamamoto,8479977,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Spokane,USA,1998-09-29,WA,0,21,22,/api/v1/teams/22,Edmonton Oilers,Kailer,Kailer Yamamoto,"5' 8""",8479977,Yamamoto,/api/v1/people/8479977,USA,56,RW,R,Right Wing,Forward,0,Y,R,153
Edmonton Oilers,Kris Russell,8471729,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Caroline,CAN,1987-05-02,AB,0,32,22,/api/v1/teams/22,Edmonton Oilers,Kris,Kris Russell,"5' 10""",8471729,Russell,/api/v1/people/8471729,CAN,4,D,D,Defenseman,Defenseman,0,I,L,170
Edmonton Oilers,Leon Draisaitl,8477934,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Cologne,DEU,1995-10-27,"",0,24,22,/api/v1/teams/22,Edmonton Oilers,Leon,Leon Draisaitl,"6' 2""",8477934,Draisaitl,/api/v1/people/8477934,DEU,29,C,C,Center,Forward,0,Y,L,208
Edmonton Oilers,Matt Benning,8476988,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1994-05-25,AB,0,25,22,/api/v1/teams/22,Edmonton Oilers,Matt,Matt Benning,"6' 1""",8476988,Benning,/api/v1/people/8476988,CAN,83,D,D,Defenseman,Defenseman,0,Y,R,203
Edmonton Oilers,Mike Smith,8469608,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Kingston,CAN,1982-03-22,ON,0,37,22,/api/v1/teams/22,Edmonton Oilers,Mike,Mike Smith,"6' 5""",8469608,Smith,/api/v1/people/8469608,CAN,41,G,G,Goalie,Goalie,0,Y,L,220
Edmonton Oilers,Mikko Koskinen,8475156,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Vantaa,FIN,1988-07-18,"",0,31,22,/api/v1/teams/22,Edmonton Oilers,Mikko,Mikko Koskinen,"6' 7""",8475156,Koskinen,/api/v1/people/8475156,FIN,19,G,G,Goalie,Goalie,0,Y,L,202
Edmonton Oilers,Oscar Klefbom,8476472,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Karlstad,SWE,1993-07-20,"",0,26,22,/api/v1/teams/22,Edmonton Oilers,Oscar,Oscar Klefbom,"6' 3""",8476472,Klefbom,/api/v1/people/8476472,SWE,77,D,D,Defenseman,Defenseman,0,Y,L,216
Edmonton Oilers,Patrick Russell,8479466,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Holte,DNK,1993-01-04,"",0,27,22,/api/v1/teams/22,Edmonton Oilers,Patrick,Patrick Russell,"6' 1""",8479466,Russell,/api/v1/people/8479466,DNK,52,RW,R,Right Wing,Forward,0,Y,R,203
Edmonton Oilers,Riley Sheahan,8475772,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,St. Catharines,CAN,1991-12-07,ON,0,28,22,/api/v1/teams/22,Edmonton Oilers,Riley,Riley Sheahan,"6' 3""",8475772,Sheahan,/api/v1/people/8475772,CAN,23,C,C,Center,Forward,0,Y,L,214
Edmonton Oilers,Ryan Nugent-Hopkins,8476454,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Burnaby,CAN,1993-04-12,BC,0,26,22,/api/v1/teams/22,Edmonton Oilers,Ryan,Ryan Nugent-Hopkins,"6' 0""",8476454,Nugent-Hopkins,/api/v1/people/8476454,CAN,93,C,C,Center,Forward,0,Y,L,184
Edmonton Oilers,Sam Gagner,8474040,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,London,CAN,1989-08-10,ON,0,30,22,/api/v1/teams/22,Edmonton Oilers,Sam,Sam Gagner,"5' 11""",8474040,Gagner,/api/v1/people/8474040,CAN,89,C,C,Center,Forward,0,Y,R,200
Edmonton Oilers,Tyler Benson,8479347,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Edmonton,CAN,1998-03-15,AB,0,21,22,/api/v1/teams/22,Edmonton Oilers,Tyler,Tyler Benson,"6' 0""",8479347,Benson,/api/v1/people/8479347,CAN,49,LW,L,Left Wing,Forward,1,Y,L,190
Edmonton Oilers,William Lagesson,8478021,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Gothenburg,SWE,1996-02-22,"",0,23,22,/api/v1/teams/22,Edmonton Oilers,William,William Lagesson,"6' 2""",8478021,Lagesson,/api/v1/people/8478021,SWE,84,D,D,Defenseman,Defenseman,1,Y,L,207
Edmonton Oilers,Zack Kassian,8475178,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Windsor,CAN,1991-01-24,ON,0,29,22,/api/v1/teams/22,Edmonton Oilers,Zack,Zack Kassian,"6' 3""",8475178,Kassian,/api/v1/people/8475178,CAN,44,RW,R,Right Wing,Forward,0,Y,R,211
Florida Panthers,Aaron Ekblad,8477932,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,1,Windsor,CAN,1996-02-07,ON,0,24,13,/api/v1/teams/13,Florida Panthers,Aaron,Aaron Ekblad,"6' 4""",8477932,Ekblad,/api/v1/people/8477932,CAN,5,D,D,Defenseman,Defenseman,0,Y,R,215
Florida Panthers,Aleksander Barkov,8477493,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tampere,FIN,1995-09-02,"",1,24,13,/api/v1/teams/13,Florida Panthers,Aleksander,Aleksander Barkov,"6' 3""",8477493,Barkov,/api/v1/people/8477493,FIN,16,C,C,Center,Forward,0,Y,L,210
Florida Panthers,Anton Stralman,8471873,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Tibro,SWE,1986-08-01,"",0,33,13,/api/v1/teams/13,Florida Panthers,Anton,Anton Stralman,"5' 11""",8471873,Stralman,/api/v1/people/8471873,SWE,6,D,D,Defenseman,Defenseman,0,Y,R,186
Florida Panthers,Brett Connolly,8475792,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Campbell River,CAN,1992-05-02,BC,0,27,13,/api/v1/teams/13,Florida Panthers,Brett,Brett Connolly,"6' 3""",8475792,Connolly,/api/v1/people/8475792,CAN,10,RW,R,Right Wing,Forward,0,Y,R,192
Florida Panthers,Brian Boyle,8470619,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Hingham,USA,1984-12-18,MA,0,35,13,/api/v1/teams/13,Florida Panthers,Brian,Brian Boyle,"6' 6""",8470619,Boyle,/api/v1/people/8470619,USA,9,C,C,Center,Forward,0,Y,L,245
Florida Panthers,Chris Driedger,8476904,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,1,0,Winnipeg,CAN,1994-05-18,MB,0,25,13,/api/v1/teams/13,Florida Panthers,Chris,Chris Driedger,"6' 4""",8476904,Driedger,/api/v1/people/8476904,CAN,60,G,G,Goalie,Goalie,1,Y,L,205
